id,overall_qual,year_built,year_remod/add,mas_vnr_area,exter_qual,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_cars,garage_area,saleprice,lifespan,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone
1257,5,1945,1950,0.0,1,580.0,913.0,1048,1558,1,1,6,1,1.0,288.0,140000,63,0,1,0,0,0,0,0,0,1,0
2894,6,1958,1958,0.0,1,909.0,1632.0,1650,1650,1,1,6,2,2.0,518.0,250764,48,0,1,0,0,0,0,0,0,1,0
1062,8,2007,2007,108.0,3,40.0,948.0,948,2088,2,2,10,1,3.0,656.0,250000,1,0,0,1,0,0,0,0,0,0,1
1729,6,2005,2006,0.0,2,0.0,768.0,768,1536,2,2,6,1,2.0,400.0,176000,2,0,0,1,0,0,0,0,0,1,0
1925,6,1957,1969,289.0,1,668.0,1331.0,1721,1721,1,1,8,3,2.0,464.0,174850,50,0,1,0,0,0,0,0,1,0,0
415,6,1978,1978,0.0,1,320.0,804.0,804,1548,2,1,7,1,2.0,440.0,147000,31,0,1,0,0,0,0,0,0,1,0
78,6,1979,1979,0.0,1,0.0,918.0,918,918,2,1,5,1,1.0,264.0,99500,31,0,1,0,0,0,0,0,0,1,0
428,9,2009,2009,0.0,2,986.0,1365.0,1365,2690,2,3,8,1,3.0,864.0,398800,0,0,0,1,0,0,0,0,0,1,0
1756,6,1999,2000,0.0,1,0.0,953.0,953,1647,2,1,7,1,2.0,460.0,175000,8,0,0,1,0,0,0,0,0,1,0
1280,5,1954,1954,0.0,1,0.0,825.0,825,825,1,1,4,0,1.0,350.0,109500,54,0,1,0,0,0,0,0,0,1,0
1928,6,1970,1970,0.0,1,1237.0,1657.0,1657,1657,2,1,7,1,2.0,484.0,163500,37,0,1,0,0,0,0,0,0,1,0
2671,4,1941,1950,0.0,1,266.0,788.0,788,788,1,1,4,2,0.0,0.0,100000,65,0,1,0,0,0,0,0,0,1,0
2501,8,1992,1993,692.0,2,1118.0,1334.0,1520,2826,2,2,9,3,3.0,888.0,334000,14,0,0,1,0,0,0,0,1,0,0
225,5,1968,1968,0.0,1,775.0,864.0,864,864,1,1,4,0,1.0,280.0,137250,42,0,1,0,0,0,0,0,0,1,0
2317,7,2005,2006,456.0,2,57.0,1392.0,1392,2462,2,2,9,1,2.0,576.0,320000,1,0,0,1,0,0,0,0,1,0,0
160,5,1959,2006,0.0,1,72.0,1063.0,1287,1287,1,2,7,1,2.0,576.0,162000,51,0,1,0,0,0,0,0,0,1,0
100,7,2009,2009,432.0,3,578.0,1470.0,1478,1478,2,2,7,1,2.0,484.0,222000,1,0,0,1,0,0,0,0,0,0,1
482,7,2003,2003,0.0,2,494.0,698.0,698,1342,2,2,7,1,2.0,393.0,178000,6,0,0,1,0,0,0,0,0,1,0
177,5,1940,1992,294.0,1,510.0,788.0,804,804,1,2,4,2,1.0,240.0,119000,70,0,1,0,0,0,0,0,0,0,1
1971,5,1962,1962,288.0,1,540.0,864.0,876,1812,2,1,8,1,1.0,264.0,169500,45,0,1,0,0,0,0,0,1,0,0
484,7,2000,2000,0.0,2,300.0,952.0,980,2256,2,2,8,1,2.0,554.0,236000,9,0,0,1,0,0,0,0,0,1,0
1561,8,2007,2008,186.0,3,1476.0,1596.0,1648,1648,2,3,5,1,2.0,525.0,294464,1,0,0,1,0,0,0,0,0,0,1
992,6,1969,1969,0.0,1,500.0,952.0,1092,2112,2,1,9,2,2.0,576.0,206900,39,0,1,0,0,0,0,0,0,1,0
73,7,2004,2004,0.0,2,656.0,956.0,956,2084,2,2,8,0,2.0,618.0,233000,6,0,0,1,0,0,0,0,0,1,0
2646,6,1924,1950,0.0,1,143.0,1032.0,1032,1032,1,1,5,0,1.0,280.0,108000,82,1,0,0,0,0,0,0,0,1,0
994,6,1995,1996,119.0,1,476.0,680.0,680,1470,2,1,7,1,2.0,420.0,165000,13,0,0,1,0,0,0,0,1,0,0
2138,5,1977,1977,0.0,1,539.0,1040.0,1040,1040,1,1,5,0,2.0,748.0,134900,30,0,1,0,0,0,0,0,0,1,0
2013,5,1939,1950,0.0,2,0.0,884.0,884,884,1,1,5,0,1.0,240.0,113000,68,1,0,0,0,0,0,0,0,1,0
2126,5,1996,1996,0.0,1,549.0,1097.0,1097,1097,1,1,6,0,1.0,242.0,147900,11,0,0,1,0,0,0,0,0,1,0
898,5,1922,1950,0.0,1,0.0,864.0,864,864,1,1,4,0,0.0,0.0,99900,87,0,0,1,0,0,0,0,0,1,0
1048,6,1975,1975,0.0,1,286.0,855.0,855,1456,2,1,7,0,2.0,460.0,143000,33,0,1,0,0,0,0,0,0,1,0
2676,6,1934,1950,0.0,1,0.0,816.0,816,1176,1,1,6,1,2.0,528.0,114500,72,0,0,1,0,0,0,0,0,1,0
2498,5,1967,1967,0.0,1,659.0,912.0,941,941,1,1,6,1,1.0,288.0,129200,39,0,1,0,0,0,0,0,0,1,0
1560,8,2008,2008,186.0,3,1480.0,1600.0,1652,1652,2,2,5,1,2.0,482.0,392500,0,0,0,1,0,0,0,0,0,0,1
296,7,1941,2006,0.0,3,275.0,1152.0,1188,2340,2,2,9,2,1.0,252.0,266500,69,0,0,0,0,1,0,0,0,1,0
354,7,1998,1998,0.0,2,189.0,384.0,751,1382,2,1,7,1,2.0,396.0,177500,11,0,0,1,0,0,0,0,0,1,0
970,5,1968,1968,182.0,1,532.0,1008.0,1008,1008,1,2,6,0,1.0,384.0,139500,41,0,1,0,0,0,0,0,1,0,0
884,6,2007,2007,0.0,2,0.0,608.0,608,1396,2,2,6,1,2.0,440.0,170000,2,0,0,1,0,0,0,0,0,1,0
1894,6,1964,1997,306.0,1,414.0,845.0,845,2154,2,1,8,1,2.0,539.0,224500,43,0,1,0,0,0,0,0,1,0,0
450,8,2003,2004,186.0,2,0.0,1082.0,1105,2400,3,2,10,1,3.0,730.0,290000,6,0,0,1,0,0,0,0,0,0,1
2031,7,1931,1950,600.0,1,224.0,1040.0,1226,1818,1,1,7,2,1.0,240.0,169500,76,0,0,1,0,0,0,0,1,0,0
949,7,2004,2005,108.0,2,0.0,1710.0,1710,1710,2,2,7,1,2.0,550.0,240000,5,0,0,1,0,0,0,0,0,0,1
1907,5,1955,1955,176.0,1,368.0,1078.0,1150,1150,1,1,6,0,1.0,288.0,144000,52,0,1,0,0,0,0,0,1,0,0
1906,6,1964,1978,272.0,1,442.0,816.0,1127,1977,1,1,9,1,2.0,540.0,165000,43,0,1,0,0,0,0,1,0,0,0
549,6,1990,1991,0.0,2,0.0,1332.0,1332,1332,2,2,5,0,2.0,542.0,145000,19,0,0,1,0,0,0,0,0,1,0
243,5,1964,1964,0.0,1,0.0,1250.0,1298,1298,2,1,5,0,2.0,504.0,114000,46,0,1,0,0,0,0,0,0,1,0
1697,8,2006,2006,375.0,2,0.0,1935.0,1973,1973,2,2,9,1,3.0,895.0,395000,1,0,0,1,0,0,0,0,1,0,0
2365,6,1973,1973,514.0,1,0.0,525.0,525,1092,1,1,6,0,2.0,440.0,105500,33,0,1,0,0,0,0,0,1,0,0
310,8,1998,1999,0.0,2,615.0,1049.0,1036,1916,2,2,8,1,3.0,741.0,254900,12,0,0,1,0,0,0,0,0,1,0
1961,5,1950,1950,0.0,1,432.0,864.0,1238,1238,1,1,6,1,1.0,357.0,102000,57,0,1,0,0,0,0,0,0,1,0
849,7,2001,2001,0.0,2,666.0,944.0,944,1840,2,2,6,0,2.0,622.0,230000,8,0,0,1,0,0,0,0,0,1,0
2018,5,1920,2004,0.0,1,0.0,939.0,939,1513,1,1,8,0,1.0,180.0,137500,87,1,0,0,0,0,0,0,0,1,0
1328,5,1928,1983,0.0,2,406.0,1008.0,1143,1143,1,1,5,1,1.0,288.0,138000,80,1,0,0,0,0,0,0,0,1,0
801,6,1983,1983,100.0,2,70.0,520.0,1338,1338,1,2,5,1,2.0,576.0,156500,26,0,1,0,0,0,0,0,1,0,0
400,4,1970,1970,0.0,1,191.0,864.0,864,864,1,1,5,0,2.0,463.0,124500,39,0,1,0,0,0,0,0,0,1,0
1650,7,1977,1977,0.0,1,0.0,808.0,1161,1969,2,1,8,1,2.0,534.0,190000,30,0,1,0,0,0,0,0,0,1,0
1084,7,2007,2007,16.0,2,0.0,1266.0,1266,1266,2,2,6,1,2.0,388.0,159895,1,0,0,1,0,0,0,0,1,0,0
1522,5,1921,1998,0.0,1,0.0,612.0,990,2601,3,1,8,0,2.0,621.0,189000,87,1,0,0,0,0,0,0,0,1,0
2496,5,1964,1964,0.0,1,644.0,912.0,912,912,1,1,6,0,0.0,0.0,124000,42,0,1,0,0,0,0,0,0,1,0
220,5,1957,1996,180.0,1,1302.0,1392.0,1392,1392,1,1,5,1,2.0,528.0,121500,53,0,1,0,0,0,0,0,1,0,0
1254,5,1957,1957,0.0,1,0.0,1824.0,1824,1824,2,1,9,0,2.0,484.0,146000,51,0,1,0,0,0,0,0,0,1,0
1443,7,2000,2001,0.0,2,663.0,928.0,928,1823,2,2,6,0,2.0,626.0,235000,8,0,0,1,0,0,0,0,0,1,0
2885,8,2004,2005,186.0,2,1564.0,1594.0,1646,1646,2,2,5,1,2.0,525.0,300000,2,0,0,1,0,0,0,0,0,0,1
2920,4,1970,1970,0.0,1,0.0,546.0,546,1092,1,1,5,0,0.0,0.0,90500,36,0,1,0,0,0,0,0,0,1,0
1197,5,1965,1965,108.0,1,231.0,1728.0,1728,1728,2,1,10,0,2.0,576.0,142600,43,0,1,0,0,0,0,0,1,0,0
848,7,2002,2002,110.0,2,788.0,1573.0,1573,1573,2,2,6,0,2.0,544.0,227000,7,0,0,1,0,0,0,0,1,0,0
926,7,1940,1950,0.0,1,246.0,920.0,1240,2480,2,1,13,2,2.0,400.0,205000,69,1,0,0,0,0,0,0,0,1,0
2158,8,1999,2000,158.0,2,915.0,1341.0,1341,1341,1,2,5,1,2.0,482.0,246900,8,0,0,1,0,0,0,0,1,0,0
278,4,1948,1950,0.0,1,0.0,744.0,792,1120,1,0,5,0,2.0,480.0,64000,62,0,1,0,0,0,0,0,0,1,0
2522,8,1978,1978,0.0,2,652.0,1226.0,1226,1226,1,2,4,1,2.0,484.0,170000,28,0,1,0,0,0,0,0,0,1,0
434,9,2008,2009,424.0,3,0.0,1734.0,1734,2822,3,3,12,1,3.0,1020.0,582933,1,0,0,1,0,0,0,0,0,0,1
2683,6,1925,1980,0.0,1,397.0,1103.0,1103,1103,1,2,5,1,2.0,440.0,110500,81,1,0,0,0,0,0,0,0,1,0
2173,6,1960,1960,198.0,1,0.0,1179.0,1179,1179,1,1,5,0,2.0,622.0,110000,47,0,1,0,0,0,0,0,0,0,1
894,5,1947,2008,0.0,1,0.0,698.0,698,698,1,1,4,0,0.0,0.0,118000,62,0,1,0,0,0,0,0,0,1,0
1066,7,2003,2004,292.0,2,866.0,998.0,1006,2046,2,2,8,1,3.0,871.0,284000,5,0,0,1,0,0,0,0,1,0,0
1261,6,1962,1962,318.0,1,319.0,858.0,858,1716,1,1,8,1,2.0,490.0,171000,46,0,1,0,0,0,0,0,1,0,0
537,7,2004,2004,0.0,2,0.0,835.0,871,1812,2,2,8,0,2.0,478.0,193000,5,0,0,1,0,0,0,0,0,1,0
2301,5,1976,2003,0.0,1,1090.0,1090.0,1178,1178,1,1,6,0,2.0,502.0,135000,31,0,0,1,0,0,0,0,0,1,0
2854,7,1919,1950,0.0,1,0.0,818.0,818,1636,1,2,7,1,1.0,288.0,167000,87,1,0,0,0,0,0,0,0,1,0
2649,4,1950,1950,0.0,1,0.0,576.0,864,864,1,1,5,0,1.0,528.0,105000,56,0,1,0,0,0,0,0,0,1,0
2776,7,1999,1999,183.0,2,1162.0,1588.0,1588,1588,2,2,6,0,2.0,472.0,214000,7,0,0,1,0,0,0,0,1,0,0
2403,8,2004,2004,112.0,2,994.0,1420.0,1426,1914,2,2,9,1,3.0,746.0,279000,2,0,0,1,0,0,0,0,1,0,0
2355,6,1975,2000,248.0,1,548.0,675.0,1109,1875,3,2,8,1,2.0,485.0,184500,31,0,1,0,0,0,0,0,1,0,0
1983,3,1948,2002,0.0,1,331.0,649.0,679,1183,1,1,6,0,1.0,308.0,120000,59,0,1,0,0,0,0,0,0,1,0
547,6,1992,1992,0.0,2,52.0,816.0,833,1730,2,2,6,0,2.0,528.0,171500,17,0,0,1,0,0,0,0,0,1,0
1842,7,2006,2007,0.0,2,0.0,625.0,625,1250,2,2,5,0,2.0,528.0,164700,1,0,0,1,0,0,0,0,0,1,0
2748,6,1989,1989,232.0,2,549.0,868.0,1313,2559,2,3,9,1,2.0,506.0,209000,17,0,1,0,0,0,0,0,1,0,0
2425,7,2004,2004,18.0,2,1059.0,1365.0,1548,1548,2,2,7,1,2.0,388.0,225000,2,0,0,1,0,0,0,0,1,0,0
2837,5,1910,1996,0.0,1,0.0,658.0,658,1184,1,1,8,0,0.0,0.0,81000,96,0,0,1,0,0,0,0,0,1,0
2456,8,2006,2006,0.0,2,1562.0,1670.0,1670,1670,2,2,6,1,3.0,928.0,336820,0,0,0,1,0,0,0,0,0,1,0
2114,7,1988,1989,128.0,2,1065.0,1157.0,1180,2062,2,1,7,1,2.0,454.0,277000,19,0,1,0,0,0,0,0,1,0,0
1890,5,1960,1960,0.0,1,0.0,894.0,894,894,1,1,5,0,1.0,312.0,117600,47,0,1,0,0,0,0,0,0,1,0
621,6,1950,2005,0.0,1,120.0,856.0,1112,1668,1,1,6,0,1.0,271.0,140000,59,0,1,0,0,0,0,0,0,1,0
1427,9,2008,2008,402.0,3,1153.0,1751.0,1766,1766,2,3,8,2,3.0,874.0,395039,0,0,0,1,0,0,0,0,0,0,1
1728,6,2007,2007,0.0,2,0.0,768.0,768,1496,3,2,7,0,2.0,572.0,181755,0,0,1,0,0,0,0,0,0,1,0
2472,7,2005,2006,118.0,2,0.0,1400.0,1400,1400,2,2,6,0,2.0,612.0,186800,1,0,0,1,0,0,0,0,1,0,0
610,5,1965,1965,0.0,1,388.0,744.0,825,2140,2,1,7,1,2.0,549.0,177500,44,0,1,0,0,0,0,0,0,1,0
1950,4,1927,2007,0.0,1,0.0,656.0,968,968,2,1,5,0,1.0,216.0,64500,80,1,0,0,0,0,0,0,0,1,0
94,7,2004,2005,0.0,2,1298.0,1488.0,1488,1488,2,2,6,1,2.0,506.0,260000,6,0,0,1,0,0,0,0,0,1,0
1745,7,2007,2007,16.0,2,0.0,1266.0,1266,1266,2,2,6,1,2.0,388.0,185485,0,0,0,1,0,0,0,0,1,0,0
744,5,1931,1993,0.0,1,209.0,715.0,875,875,1,1,5,0,1.0,180.0,105000,78,1,0,0,0,0,0,0,0,1,0
1859,6,1976,1994,360.0,2,0.0,528.0,1094,1855,2,1,7,1,2.0,512.0,187000,31,0,1,0,0,0,0,0,1,0,0
2343,7,1984,1998,0.0,2,213.0,1208.0,1621,1621,2,2,8,0,2.0,440.0,202500,22,0,1,0,0,0,0,0,0,1,0
1713,7,2005,2006,210.0,2,1178.0,1614.0,1614,1614,2,2,7,0,3.0,878.0,245700,2,0,0,1,0,0,0,0,1,0,0
1816,6,1980,1980,0.0,1,0.0,630.0,630,1266,1,1,5,2,1.0,283.0,128000,27,0,1,0,0,0,0,0,0,1,0
2390,8,2005,2005,178.0,2,0.0,1030.0,1038,2098,2,3,8,1,3.0,878.0,275500,1,0,0,1,0,0,0,0,1,0,0
364,7,1999,1999,344.0,2,694.0,978.0,1005,1983,2,2,9,1,2.0,490.0,225000,10,0,0,1,0,0,0,0,0,1,0
684,5,1959,1959,0.0,1,433.0,528.0,1183,1183,1,1,6,0,1.0,288.0,138000,50,0,1,0,0,0,0,0,0,1,0
32,6,1971,1971,381.0,1,0.0,525.0,525,1092,1,1,6,0,1.0,264.0,88000,39,0,1,0,0,0,0,0,1,0,0
1698,9,2006,2006,772.0,3,0.0,2153.0,2069,2643,2,3,9,1,3.0,694.0,380000,1,0,0,1,0,0,0,0,1,0,0
1129,8,2007,2007,292.0,2,0.0,1660.0,1660,1660,2,2,7,1,3.0,660.0,256000,1,0,0,1,0,0,0,0,1,0,0
165,5,1951,2000,0.0,1,234.0,900.0,900,900,1,2,5,0,2.0,576.0,134800,59,0,1,0,0,0,0,0,0,1,0
935,6,1980,1980,0.0,1,0.0,561.0,561,1229,1,1,5,1,2.0,462.0,121000,29,0,1,0,0,0,0,0,0,1,0
1802,7,2007,2007,0.0,2,0.0,874.0,874,1761,3,2,7,0,2.0,578.0,227875,0,0,0,1,0,0,0,0,0,1,0
250,8,2008,2008,72.0,2,0.0,1694.0,1694,1694,2,2,7,0,3.0,776.0,245350,2,0,0,1,0,0,0,0,0,0,1
2668,5,1920,1950,0.0,1,0.0,624.0,624,1248,2,1,8,0,0.0,0.0,93500,86,0,0,1,0,0,0,0,0,1,0
236,5,1920,1950,0.0,1,108.0,458.0,835,835,1,1,5,0,1.0,366.0,83000,90,1,0,0,0,0,0,0,0,1,0
2117,6,1992,1992,0.0,2,985.0,1580.0,1079,1953,2,2,9,2,2.0,501.0,240000,15,0,0,1,0,0,0,0,0,1,0
2029,5,1901,1950,0.0,1,0.0,592.0,933,1173,2,1,7,0,1.0,240.0,113000,106,0,1,0,0,0,0,0,0,1,0
636,6,1958,1998,176.0,1,585.0,1215.0,1215,1215,1,1,6,0,1.0,297.0,155000,51,0,1,0,0,0,0,0,1,0,0
1155,6,1961,1996,0.0,1,832.0,912.0,912,912,1,2,5,0,1.0,288.0,142000,47,0,1,0,0,0,0,0,0,1,0
739,6,1926,2004,0.0,2,0.0,884.0,904,904,1,1,4,0,1.0,180.0,119000,83,0,0,1,0,0,0,0,0,1,0
1608,6,1940,1985,0.0,1,660.0,983.0,983,1750,2,1,7,0,1.0,423.0,160000,68,0,1,0,0,0,0,0,0,1,0
1087,6,2004,2004,0.0,1,759.0,839.0,864,1593,2,1,8,1,2.0,398.0,193000,4,0,0,1,0,0,0,0,0,1,0
1774,8,1992,1993,309.0,2,335.0,1105.0,1105,2202,2,2,9,1,2.0,517.0,263000,15,0,0,1,0,0,0,0,1,0,0
2816,7,2005,2005,0.0,2,24.0,1310.0,1310,1310,2,2,6,1,2.0,400.0,164990,1,0,0,1,0,0,0,0,0,1,0
2194,4,1954,1954,0.0,1,732.0,948.0,948,948,1,1,5,1,1.0,280.0,119000,53,0,1,0,0,0,0,0,0,1,0
523,8,2006,2007,238.0,2,24.0,1372.0,1448,1448,2,2,6,1,2.0,692.0,238500,3,0,0,1,0,0,0,0,0,0,1
2767,7,1975,1975,0.0,1,655.0,1533.0,1533,1533,2,2,5,2,2.0,576.0,280000,31,0,1,0,0,0,0,0,0,1,0
1837,8,2006,2007,36.0,2,60.0,1511.0,1565,1565,2,2,5,0,2.0,476.0,193800,1,0,0,1,0,0,0,0,0,0,1
2284,5,1976,1976,0.0,1,840.0,1040.0,1060,1060,1,1,6,1,2.0,572.0,129900,31,0,0,1,0,0,0,0,0,1,0
1434,5,1994,1995,0.0,1,686.0,990.0,990,990,1,1,5,0,2.0,672.0,145000,14,0,0,1,0,0,0,0,0,1,0
2794,8,2001,2002,178.0,2,0.0,1753.0,1787,1787,2,2,7,1,3.0,748.0,275000,5,0,0,1,0,0,0,0,1,0,0
2625,3,1950,1950,0.0,1,0.0,0.0,1040,1040,2,1,6,0,2.0,400.0,81400,56,0,0,0,1,0,0,0,0,1,0
794,5,1954,1954,0.0,1,173.0,1089.0,1089,1089,1,1,5,1,1.0,252.0,125000,55,0,1,0,0,0,0,0,0,1,0
708,4,1920,1950,0.0,1,0.0,861.0,861,861,1,1,5,0,2.0,288.0,80000,89,1,0,0,0,0,0,0,0,1,0
286,5,1924,1999,203.0,1,133.0,1107.0,1296,1296,2,0,5,1,1.0,260.0,104000,86,1,0,0,0,0,0,0,1,0,0
62,7,1996,1996,338.0,2,919.0,1720.0,1720,1720,2,2,7,1,2.0,527.0,260400,14,0,0,1,0,0,0,0,1,0,0
1647,7,1981,2003,306.0,2,321.0,725.0,725,1479,2,2,6,1,2.0,484.0,176000,26,0,1,0,0,0,0,0,1,0,0
2054,5,1966,1966,442.0,1,249.0,1040.0,1040,1040,1,1,6,0,1.0,264.0,123000,41,0,1,0,0,0,0,0,1,0,0
1102,9,2000,2000,295.0,2,0.0,1519.0,1533,2172,2,3,8,1,3.0,687.0,291000,8,0,0,1,0,0,0,0,1,0,0
654,6,1948,2002,0.0,1,680.0,972.0,972,972,1,1,5,1,1.0,240.0,132000,61,0,1,0,0,0,0,0,0,1,0
1089,6,2005,2005,0.0,1,0.0,728.0,728,1456,2,2,8,0,2.0,400.0,176000,3,0,0,1,0,0,0,0,0,1,0
604,5,1956,1956,70.0,1,625.0,1048.0,1728,1728,2,1,7,1,2.0,576.0,177625,53,0,1,0,0,0,0,0,1,0,0
2838,5,1924,1950,0.0,1,392.0,784.0,949,1221,1,1,7,0,1.0,392.0,104900,82,1,0,0,0,0,0,0,0,1,0
2777,7,1999,1999,0.0,2,500.0,842.0,856,1749,2,2,7,0,2.0,515.0,196000,7,0,0,1,0,0,0,0,0,1,0
1723,9,2005,2005,394.0,3,848.0,1577.0,1577,1577,2,3,6,1,2.0,564.0,280000,2,0,0,1,0,0,0,0,1,0,0
349,7,1995,1996,22.0,1,0.0,384.0,804,1474,2,1,7,1,2.0,400.0,168500,14,0,0,1,0,0,0,0,1,0,0
2313,6,1995,1995,0.0,1,0.0,781.0,781,1671,2,1,7,1,2.0,423.0,170000,11,0,0,1,0,0,0,0,0,1,0
2279,3,1953,1953,0.0,1,0.0,0.0,2034,2034,1,1,9,0,4.0,1041.0,130000,54,0,1,0,0,0,0,0,0,1,0
1346,7,1939,1950,0.0,1,300.0,989.0,1245,2009,2,1,7,1,2.0,400.0,150000,69,1,0,0,0,0,0,0,0,1,0
2770,5,1996,1996,0.0,1,0.0,1100.0,1100,1100,1,1,5,0,2.0,462.0,145000,10,0,0,1,0,0,0,0,0,1,0
2923,5,1976,1976,0.0,1,1606.0,1728.0,1728,1728,2,1,8,0,2.0,560.0,188000,30,0,1,0,0,0,0,0,0,1,0
1619,6,1997,1997,0.0,1,0.0,916.0,916,1600,2,1,7,1,2.0,460.0,169000,10,0,0,1,0,0,0,0,0,1,0
2178,5,2006,2007,0.0,1,0.0,1125.0,1125,1125,1,1,5,0,2.0,430.0,155000,1,0,0,1,0,0,0,0,0,1,0
1160,7,2004,2004,0.0,2,16.0,1391.0,1391,1391,2,2,5,0,2.0,530.0,196000,4,0,0,1,0,0,0,0,0,1,0
1755,7,2002,2002,0.0,2,574.0,854.0,864,1995,2,2,8,1,2.0,435.0,219500,5,0,0,1,0,0,0,0,0,1,0
2412,6,2005,2006,0.0,2,0.0,728.0,728,1456,2,2,8,1,2.0,390.0,170440,1,0,0,1,0,0,0,0,0,1,0
889,6,1977,1977,140.0,1,535.0,690.0,698,1426,1,1,6,0,2.0,440.0,159500,32,0,1,0,0,0,0,0,1,0,0
2181,10,2008,2009,1224.0,3,4010.0,5095.0,5095,5095,2,3,15,2,3.0,1154.0,183850,-1,0,0,1,0,0,0,0,0,0,1
1186,7,1970,1970,288.0,1,0.0,1304.0,1682,1682,2,1,7,1,2.0,530.0,174000,38,0,0,1,0,0,0,0,1,0,0
1613,7,1970,1970,0.0,1,778.0,1277.0,1277,1277,1,1,5,1,2.0,526.0,167000,37,0,1,0,0,0,0,0,0,1,0
411,6,1976,1976,0.0,1,566.0,855.0,855,1456,2,1,7,1,2.0,440.0,148500,33,0,1,0,0,0,0,0,0,1,0
810,5,1979,1979,0.0,1,0.0,0.0,1114,2228,2,1,8,0,2.0,720.0,147983,30,0,0,0,1,0,0,0,0,1,0
548,6,1980,1980,0.0,1,0.0,626.0,626,1217,1,1,6,1,1.0,288.0,120000,29,0,1,0,0,0,0,0,0,1,0
2179,5,2005,2006,0.0,1,980.0,1090.0,1090,1090,1,1,5,0,2.0,450.0,157000,2,0,0,1,0,0,0,0,0,1,0
2746,5,1948,1950,0.0,1,0.0,810.0,1002,1456,1,1,7,1,1.0,280.0,91500,58,0,1,0,0,0,0,0,0,1,0
1486,5,1910,1950,0.0,1,0.0,796.0,796,796,1,1,4,0,0.0,0.0,85000,98,0,1,0,0,0,0,0,0,1,0
2168,5,1965,1965,0.0,1,698.0,1214.0,1214,1214,1,1,6,0,2.0,461.0,140000,42,0,1,0,0,0,0,0,0,1,0
2061,5,1966,1966,0.0,1,763.0,955.0,955,955,1,1,6,0,1.0,386.0,127000,41,0,1,0,0,0,0,0,0,1,0
1131,6,2003,2003,0.0,2,503.0,864.0,864,1728,2,2,7,0,2.0,673.0,207500,5,0,0,1,0,0,0,0,0,1,0
2738,6,1935,1990,0.0,1,425.0,1836.0,1836,3672,3,2,7,2,2.0,836.0,415000,71,1,0,0,0,0,0,0,0,1,0
929,6,1960,1960,132.0,1,65.0,1561.0,1561,1561,2,1,6,1,2.0,463.0,193000,49,0,1,0,0,0,0,0,0,0,1
362,6,1994,1995,0.0,1,0.0,702.0,702,1481,2,1,6,1,2.0,343.0,174000,15,0,0,1,0,0,0,0,0,1,0
652,7,1948,1999,0.0,1,699.0,699.0,801,1527,1,1,6,1,2.0,410.0,152500,61,0,1,0,0,0,0,0,0,1,0
1466,7,2003,2003,0.0,2,0.0,798.0,798,1640,2,2,6,0,2.0,595.0,183000,5,0,0,1,0,0,0,0,0,1,0
2087,5,1951,1994,0.0,1,1080.0,1080.0,1080,1480,1,1,7,1,1.0,253.0,136500,56,0,0,1,0,0,0,0,0,1,0
1442,7,2001,2001,172.0,2,361.0,963.0,963,1792,2,2,7,1,2.0,564.0,231500,7,0,0,1,0,0,0,0,1,0,0
2744,5,1952,1952,0.0,1,210.0,980.0,1148,1148,1,1,6,0,1.0,308.0,123500,54,0,0,1,0,0,0,0,0,1,0
1511,5,1955,1955,0.0,1,0.0,816.0,872,1393,1,1,8,0,1.0,300.0,135500,53,0,0,1,0,0,0,0,0,1,0
2175,6,1976,1976,0.0,1,504.0,960.0,1044,1044,1,1,7,1,2.0,528.0,133500,31,0,1,0,0,0,0,0,0,1,0
1236,5,1963,1963,0.0,1,25.0,1144.0,1144,1144,1,1,6,0,1.0,336.0,124000,45,0,1,0,0,0,0,0,0,1,0
2448,8,1998,1998,530.0,2,956.0,1086.0,1086,1924,2,2,7,1,2.0,592.0,280000,8,0,0,1,0,0,0,0,1,0,0
60,9,1999,1999,165.0,2,0.0,1393.0,1422,2599,2,2,10,1,3.0,779.0,333168,11,0,0,1,0,0,0,0,1,0,0
346,8,2003,2003,188.0,2,850.0,1008.0,1008,2283,2,2,9,1,3.0,632.0,270000,6,0,0,1,0,0,0,0,1,0,0
678,6,1950,1950,0.0,1,621.0,795.0,765,1133,1,1,5,0,2.0,900.0,128500,59,0,1,0,0,0,0,0,0,1,0
2481,6,1990,1991,0.0,2,904.0,1398.0,1398,1398,2,2,5,0,2.0,542.0,172000,16,0,0,1,0,0,0,0,0,1,0
2729,5,1971,1972,153.0,1,535.0,782.0,810,810,1,1,4,0,2.0,576.0,130000,35,0,0,1,0,0,0,0,1,0,0
453,6,2005,2005,135.0,2,900.0,1306.0,1306,1306,2,2,5,1,2.0,624.0,196000,4,0,0,1,0,0,0,0,0,0,1
2234,5,1941,1950,0.0,1,116.0,720.0,803,803,1,1,5,0,2.0,360.0,87000,66,0,1,0,0,0,0,0,0,1,0
2007,5,1950,1950,0.0,1,910.0,910.0,910,1435,1,1,6,0,1.0,308.0,128250,57,0,1,0,0,0,0,0,0,1,0
20,6,1978,1988,119.0,1,790.0,1542.0,2073,2073,2,1,7,2,2.0,500.0,210000,32,0,1,0,0,0,0,0,0,0,1
